elo_diff,form_diff,is_neutral,tournament_weight,avg_goals_diff,defense_diff,is_major_tournament,h2h_home_wins,outcome,date,home_team,away_team
30.019999999999982,8,0,0.5,0.4999999999999998,0.09999999999999987,0,1,2,2024-06-04,Austria,Serbia
308.59000000000015,3,0,0.5,3.0999999999999996,0.8,0,1,2,2024-06-04,Portugal,Finland
182.05000000000018,-5,0,1.0,0.4999999999999999,1.2,1,3,2,2024-06-05,Tunisia,Equatorial Guinea
149.88999999999987,-7,0,1.0,-0.5,0.9999999999999999,1,0,2,2024-06-05,Guatemala,Dominica
35.049999999999955,-1,0,1.0,1.2999999999999998,1.6,1,2,2,2024-06-05,Nicaragua,Montserrat
186.41000000000008,5,0,1.0,-0.10000000000000009,1.9999999999999998,1,0,2,2024-06-05,Curaçao,Barbados
244.72000000000003,6,0,1.0,0.7,1.8,1,0,1,2024-06-05,Trinidad and Tobago,Grenada
142.93999999999983,0,0,1.0,-0.10000000000000009,1.4000000000000001,1,0,2,2024-06-05,Suriname,Saint Vincent and the Grenadines
65.49000000000001,1,1,1.0,0.9,0.7000000000000001,1,0,2,2024-06-05,Central African Republic,Chad
144.58999999999992,-2,1,1.0,0.19999999999999996,0.8,1,0,1,2024-06-05,Namibia,Liberia
-35.180000000000064,-3,0,1.0,-0.19999999999999996,0.7000000000000002,1,1,1,2024-06-05,Antigua and Barbuda,Bermuda
137.51,2,1,1.0,0.20000000000000007,1.4,1,0,2,2024-06-05,Sierra Leone,Djibouti
656.8900000000001,9,0,0.5,2.1999999999999997,0.7000000000000001,0,0,2,2024-06-05,Spain,Andorra
-543.3299999999999,-9,1,0.5,-1.0999999999999999,-1.1,0,0,0,2024-06-05,San Marino,Slovakia
160.5,-2,0,0.5,0.7,0.09999999999999987,0,0,2,2024-06-05,Norway,Kosovo
-55.919999999999845,1,1,0.5,0.8,0.0,0,1,0,2024-06-05,Mexico,Uruguay
444.06999999999994,3,0,0.5,2.5,0.9000000000000001,0,3,2,2024-06-05,France,Luxembourg
58.43999999999983,1,0,0.5,0.3999999999999999,1.8,0,1,2,2024-06-05,Denmark,Sweden
329.1100000000001,0,0,0.5,1.4999999999999998,0.5,0,0,2,2024-06-05,Belgium,Montenegro
183.3499999999999,2,0,1.0,0.4999999999999999,0.8999999999999999,1,0,1,2024-06-05,Togo,South Sudan
296.6200000000001,7,0,1.0,0.9999999999999999,1.1,1,3,2,2024-06-06,Uzbekistan,Turkmenistan
-469.35000000000014,-10,0,1.0,-0.30000000000000027,0.19999999999999996,1,0,0,2024-06-06,Hong Kong,Iran
-177.22000000000003,-5,0,1.0,-0.19999999999999996,-0.30000000000000004,1,0,0,2024-06-06,Indonesia,Iraq
126.05999999999995,-1,0,1.0,0.7000000000000001,1.2000000000000002,1,5,2,2024-06-06,Vietnam,Philippines
142.71000000000004,7,0,1.0,1.0,0.30000000000000004,1,3,2,2024-06-06,Jordan,Tajikistan
-395.3600000000001,-6,0,1.0,-0.30000000000000004,-0.5,1,0,0,2024-06-06,Pakistan,Saudi Arabia
-332.6500000000001,-5,1,1.0,0.19999999999999996,0.19999999999999996,1,0,0,2024-06-06,Nepal,United Arab Emirates
241.40999999999985,2,0,1.0,0.7,0.9000000000000001,1,0,2,2024-06-06,Costa Rica,Saint Kitts and Nevis
-454.17999999999984,-6,0,1.0,-0.10000000000000009,0.20000000000000007,1,0,0,2024-06-06,Bangladesh,Australia
112.5,9,1,1.0,1.9,1.7000000000000002,1,1,1,2024-06-06,Palestine,Lebanon
54.200000000000045,-3,0,1.0,1.3,1.4999999999999998,1,4,2,2024-06-06,Honduras,Cuba
142.48000000000002,-4,1,1.0,0.8999999999999999,0.0,1,1,2,2024-06-06,Haiti,Saint Lucia
227.75,3,0,1.0,0.7999999999999998,0.7,1,2,2,2024-06-06,Panama,Guyana
175.80999999999995,3,0,1.0,0.0,0.5,1,0,2,2024-06-06,Jamaica,Dominican Republic
-54.450000000000045,6,0,1.0,0.19999999999999996,0.19999999999999996,1,1,1,2024-06-06,Kyrgyzstan,Malaysia
285.3499999999999,8,0,1.0,0.7999999999999999,1.0,1,4,1,2024-06-06,Bahrain,Yemen
-316.0500000000002,-5,0,1.0,0.19999999999999996,-0.6000000000000001,1,0,0,2024-06-06,Taiwan,Oman
10.809999999999945,-4,0,1.0,-0.9999999999999999,-0.30000000000000004,1,0,1,2024-06-06,El Salvador,Puerto Rico
-16.549999999999955,3,0,1.0,0.6,1.0,1,4,1,2024-06-06,China,Thailand
-495.19000000000005,-9,1,0.5,-0.7,-0.8000000000000003,0,0,1,2024-06-06,Gibraltar,Wales
139.27999999999997,5,0,0.5,1.0000000000000002,0.19999999999999996,0,0,2,2024-06-06,Netherlands,Canada
-332.1300000000001,-4,0,1.0,0.3999999999999999,-0.5,1,0,0,2024-06-06,Singapore,South Korea
120.80999999999995,2,0,1.0,0.7999999999999998,0.19999999999999996,1,1,2,2024-06-06,Egypt,Burkina Faso
80.25999999999999,-4,0,1.0,1.2000000000000002,0.5999999999999999,1,2,0,2024-06-06,Mauritania,Sudan
220.12999999999988,7,0,1.0,1.6,0.09999999999999998,1,2,1,2024-06-06,Senegal,DR Congo
-9.120000000000118,-4,1,1.0,0.7,-0.10000000000000009,1,1,2,2024-06-06,Benin,Rwanda
7.7000000000000455,-1,0,1.0,0.3999999999999999,0.8999999999999999,1,0,1,2024-06-06,Guinea-Bissau,Ethiopia
192.18000000000006,-3,0,1.0,0.40000000000000013,0.3999999999999999,1,3,0,2024-06-06,Algeria,Guinea
193.98000000000002,4,0,1.0,0.29999999999999993,2.0,1,0,2,2024-06-06,Malawi,São Tomé and Príncipe
112.92000000000007,5,0,1.0,1.4,1.2999999999999998,1,2,0,2024-06-06,Mali,Ghana
-309.0600000000002,-6,1,1.0,-0.5,-0.30000000000000004,1,0,1,2024-06-06,Afghanistan,Qatar
-16.210000000000036,-2,0,1.0,-0.5,-0.09999999999999998,1,1,1,2024-06-06,India,Kuwait
-536.0699999999999,-7,0,1.0,-0.5,-1.4000000000000001,1,0,0,2024-06-06,Myanmar,Japan
2.8799999999998818,-4,1,1.0,0.8999999999999999,-0.20000000000000007,1,0,2,2024-06-06,North Korea,Syria
239.75,9,0,1.0,0.20000000000000007,0.30000000000000004,1,0,2,2024-06-06,Libya,Mauritius
15.370000000000118,5,0,1.0,0.6000000000000001,0.7999999999999999,1,1,1,2024-06-07,Nigeria,South Africa
149.9799999999998,3,0,1.0,0.6,0.4,1,0,2,2024-06-07,Angola,Eswatini
215.3699999999999,5,0,1.0,-0.19999999999999996,0.9,1,1,2,2024-06-07,Morocco,Zambia
71.3599999999999,0,1,1.0,-0.09999999999999998,-0.10000000000000009,1,3,0,2024-06-07,Zimbabwe,Lesotho
-19.579999999999927,-1,0,1.0,0.19999999999999996,0.6,1,3,2,2024-06-07,Uganda,Botswana
189.17000000000007,5,0,1.0,0.5999999999999999,-0.09999999999999987,1,2,2,2024-06-07,Ivory Coast,Gabon
244.23000000000002,5,0,1.0,0.6,1.1,1,0,2,2024-06-07,Mozambique,Somalia
-25.63000000000011,-6,1,1.0,0.0,0.5,1,3,2,2024-06-07,Madagascar,Comoros
48.38999999999987,1,1,1.0,0.40000000000000013,0.9,1,1,1,2024-06-07,Kenya,Burundi
108.84999999999991,-4,0,0.5,0.8999999999999999,0.7999999999999998,0,0,1,2024-06-07,Scotland,Finland
327.01,11,1,0.5,1.4000000000000001,0.6000000000000001,0,3,2,2024-06-07,Czech Republic,Malta
-60.809999999999945,-2,0,0.5,-0.19999999999999996,0.8999999999999999,0,2,2,2024-06-07,Poland,Ukraine
79.36000000000013,3,0,0.5,1.0,1.0,0,2,1,2024-06-07,Peru,Paraguay
159.17000000000007,-1,0,0.5,0.5,-0.9999999999999999,0,1,2,2024-06-07,Germany,Greece
363.1199999999999,-1,0,0.5,0.5,1.1,0,2,0,2024-06-07,England,Iceland
0.7100000000000364,4,0,0.5,1.4000000000000001,1.6,0,0,2,2024-06-07,Cambodia,Mongolia
-273.78999999999996,-3,0,0.5,-0.20000000000000007,0.10000000000000009,0,0,0,2024-06-07,Belarus,Russia
-48.20999999999981,-8,0,0.5,-0.09999999999999998,0.19999999999999996,0,2,2,2024-06-07,Armenia,Kazakhstan
73.11999999999989,-2,1,0.5,0.5,1.3,0,0,2,2024-06-07,Albania,Azerbaijan
514.0300000000002,7,0,0.5,1.3,1.6,0,2,1,2024-06-07,Romania,Liechtenstein
-102.35000000000014,-6,0,0.5,0.8999999999999999,-0.10000000000000009,0,0,0,2024-06-08,United States,Colombia
-18.84999999999991,-6,0,1.0,0.3999999999999999,0.5,1,1,2,2024-06-08,Cameroon,Cape Verde
296.3100000000002,0,1,1.0,0.9000000000000001,0.8,1,0,2,2024-06-08,Gambia,Seychelles
-57.0,-1,0,1.0,-0.19999999999999996,0.2999999999999998,1,0,2,2024-06-08,Cayman Islands,Antigua and Barbuda
-313.9899999999998,-6,0,1.0,-0.8999999999999999,-1.4999999999999998,1,0,0,2024-06-08,Anguilla,Suriname
-89.65999999999985,4,0,1.0,0.10000000000000009,-0.5,1,1,0,2024-06-08,Aruba,Curaçao
-126.7800000000002,3,0,1.0,-0.19999999999999996,0.40000000000000013,1,1,0,2024-06-08,Belize,Nicaragua
-298.76,-1,0,1.0,0.0,-0.6999999999999997,1,0,0,2024-06-08,British Virgin Islands,Guatemala
-39.649999999999864,-7,0,0.5,0.6000000000000001,-0.09999999999999998,0,2,1,2024-06-08,Switzerland,Austria
-235.81999999999994,-7,1,1.0,0.0,-0.09999999999999964,1,0,0,2024-06-08,Bahamas,Trinidad and Tobago
-26.460000000000036,2,0,0.5,0.8000000000000003,0.30000000000000004,0,1,0,2024-06-08,Sweden,Serbia
202.09000000000015,6,0,0.5,1.3,0.30000000000000004,0,0,1,2024-06-08,Slovenia,Bulgaria
7.980000000000018,-5,0,1.0,0.8999999999999999,0.0,1,3,0,2024-06-08,Latvia,Lithuania
41.0,-1,0,0.5,2.5999999999999996,0.09999999999999998,0,4,0,2024-06-08,Portugal,Croatia
16.13000000000011,-1,0,0.5,0.4,1.2,0,0,2,2024-06-08,Moldova,Cyprus
-141.83999999999992,2,1,0.5,0.20000000000000018,-0.30000000000000004,0,1,0,2024-06-08,Mexico,Brazil
211.6099999999999,6,0,0.5,0.5,1.1,0,0,2,2024-06-08,Hungary,Israel
98.18000000000006,2,0,0.5,0.3999999999999999,0.9999999999999999,0,2,2,2024-06-08,Denmark,Norway
414.42999999999984,5,0,0.5,1.4,1.2000000000000002,0,1,2,2024-06-08,Belgium,Luxembourg
83.59000000000015,-4,0,1.0,0.09999999999999998,0.0,1,1,2,2024-06-08,Estonia,Faroe Islands
394.54999999999995,3,0,0.5,2.3000000000000003,1.0,0,0,2,2024-06-08,Spain,Northern Ireland
27.74000000000001,-2,0,0.5,1.0,0.30000000000000027,0,0,2,2024-06-08,Brunei,Sri Lanka
-297.22,-9,0,1.0,0.5,-0.20000000000000018,1,0,0,2024-06-09,Grenada,Costa Rica
-311.51,-6,0,1.0,-1.3,-0.8,1,0,0,2024-06-09,Barbados,Haiti
-120.3599999999999,3,0,1.0,1.5,0.5,1,0,0,2024-06-09,Bermuda,Honduras
-262.4899999999998,0,0,1.0,-0.20000000000000018,0.0,1,0,0,2024-06-09,Dominica,Jamaica
-81.83999999999992,3,1,1.0,1.0,0.19999999999999996,1,0,0,2024-06-09,Saint Vincent and the Grenadines,El Salvador
-261.84000000000015,-3,1,1.0,0.10000000000000009,-1.0,1,0,0,2024-06-09,Montserrat,Panama
-113.72000000000003,-6,1,1.0,-0.19999999999999996,-0.5999999999999999,1,0,0,2024-06-09,São Tomé and Príncipe,Liberia
-192.91000000000008,-2,1,1.0,-0.10000000000000009,-0.30000000000000004,1,1,1,2024-06-09,Namibia,Tunisia
-269.76,-7,0,1.0,-0.10000000000000009,0.0,1,0,0,2024-06-09,Mauritania,Senegal
46.940000000000055,0,0,1.0,0.5999999999999999,0.6,1,2,2,2024-06-09,DR Congo,Togo
-164.74,-3,1,1.0,0.30000000000000004,-0.6000000000000001,1,0,1,2024-06-09,Djibouti,Ethiopia
-78.74000000000001,3,0,0.5,0.10000000000000009,0.29999999999999993,0,0,2,2024-06-09,Slovakia,Wales
-71.99000000000001,1,0,0.5,-0.19999999999999996,0.09999999999999987,0,0,0,2024-06-09,Montenegro,Georgia
350.6700000000001,11,0,0.5,1.0,0.8999999999999999,0,3,2,2024-06-09,Italy,Bosnia and Herzegovina
207.3499999999999,4,0,0.5,2.6,1.2000000000000002,0,0,1,2024-06-09,France,Canada
204.51999999999998,4,1,0.5,1.7,0.09999999999999998,0,4,2,2024-06-09,Argentina,Ecuador
162.30999999999995,-5,0,1.0,0.0,1.2000000000000002,1,1,2,2024-06-10,Ghana,Central African Republic
30.190000000000055,-2,0,1.0,0.7,-0.20000000000000007,1,0,2,2024-06-10,Equatorial Guinea,Malawi
105.29999999999995,6,1,1.0,0.30000000000000004,1.0,1,1,0,2024-06-10,Guinea,Mozambique
-275.02,4,0,1.0,-0.8,0.0,1,0,0,2024-06-10,Uganda,Algeria
-176.29999999999995,-3,1,1.0,-0.09999999999999987,0.5,1,0,2,2024-06-10,Benin,Nigeria
-216.97000000000003,-6,1,1.0,-0.30000000000000004,-1.4000000000000001,1,0,0,2024-06-10,Somalia,Botswana
-276.20000000000005,-7,0,1.0,-0.09999999999999987,0.40000000000000013,1,0,1,2024-06-10,Guinea-Bissau,Egypt
12.590000000000146,6,0,0.5,0.40000000000000013,1.2999999999999998,0,0,2,2024-06-10,Poland,Turkey
311.6299999999999,0,0,0.5,0.6000000000000001,0.30000000000000004,0,0,2,2024-06-10,Netherlands,Iceland
168.5400000000002,11,0,0.5,1.9000000000000001,1.1,0,0,2,2024-06-10,Czech Republic,North Macedonia
148.36000000000013,-3,1,1.0,0.19999999999999996,1.2,1,0,1,2024-06-10,Burkina Faso,Sierra Leone
207.3900000000001,9,0,1.0,1.3,0.5999999999999999,1,4,2,2024-06-11,Iraq,Vietnam
243.1400000000001,6,1,1.0,1.2000000000000002,1.7999999999999998,1,2,2,2024-06-11,North Korea,Myanmar
127.95000000000005,2,0,1.0,0.5,0.9000000000000001,1,5,2,2024-06-11,Thailand,Singapore
330.35000000000014,4,0,1.0,3.5,0.0,1,4,2,2024-06-11,Japan,Syria
227.44999999999982,4,0,1.0,1.9,0.4,1,4,2,2024-06-11,South Korea,China
167.32999999999993,3,0,1.0,0.6000000000000001,1.5,1,1,1,2024-06-11,Oman,Kyrgyzstan
207.1099999999999,2,0,1.0,2.2,1.7999999999999998,1,2,2,2024-06-11,Malaysia,Taiwan
70.16000000000008,3,0,1.0,0.6000000000000001,0.5,1,0,1,2024-06-11,Turkmenistan,Hong Kong
96.77000000000021,-1,0,1.0,1.4000000000000001,0.5,1,4,1,2024-06-11,Iran,Uzbekistan
160.1500000000001,6,0,1.0,0.5000000000000001,0.19999999999999996,1,1,2,2024-06-11,Indonesia,Philippines
269.26,2,0,1.0,1.2,1.9000000000000001,1,2,2,2024-06-11,Tajikistan,Pakistan
93.86999999999989,-4,1,1.0,2.1,0.3999999999999999,1,1,2,2024-06-11,Guyana,Belize
38.419999999999845,0,0,1.0,0.6000000000000001,0.7999999999999999,1,2,1,2024-06-11,United Arab Emirates,Bahrain
38.72000000000003,4,1,1.0,0.49999999999999994,0.9000000000000001,1,3,1,2024-06-11,Yemen,Nepal
109.78999999999996,1,1,1.0,-0.20000000000000007,1.7,1,2,2,2024-06-11,Lebanon,Bangladesh
246.26999999999998,2,0,1.0,2.0999999999999996,0.7000000000000001,1,2,2,2024-06-11,Australia,Palestine
109.48000000000002,-3,0,1.0,0.7,1.2000000000000002,1,0,2,2024-06-11,Cuba,Cayman Islands
60.11999999999989,4,0,1.0,0.20000000000000007,2.2,1,1,2,2024-06-11,Saint Kitts and Nevis,Bahamas
48.38000000000011,-5,1,1.0,0.10000000000000009,1.2,1,2,1,2024-06-11,Saint Lucia,Aruba
204.3499999999999,1,0,1.0,1.2,1.6,1,1,2,2024-06-11,Dominican Republic,British Virgin Islands
228.05000000000018,6,0,1.0,3.1999999999999997,3.6000000000000005,1,4,2,2024-06-11,Puerto Rico,Anguilla
248.41000000000008,11,0,1.0,1.9000000000000001,0.7,1,2,2,2024-06-11,Qatar,India
-30.190000000000055,-3,0,1.0,-0.3999999999999999,1.5,1,2,0,2024-06-11,Saudi Arabia,Jordan
52.59999999999991,-4,0,1.0,0.20000000000000007,0.8999999999999999,1,2,2,2024-06-11,Kuwait,Afghanistan
-48.350000000000136,6,0,1.0,0.30000000000000004,0.5999999999999999,1,2,1,2024-06-11,Lithuania,Estonia
-191.31999999999994,2,1,1.0,0.3999999999999999,-0.6000000000000001,1,0,1,2024-06-11,Madagascar,Mali
34.92000000000007,-2,0,1.0,0.20000000000000007,0.0,1,0,2,2024-06-11,Latvia,Faroe Islands
57.200000000000045,1,0,0.5,0.9000000000000001,-0.09999999999999964,0,1,2,2024-06-11,Brunei,Sri Lanka
-260.77,-6,1,0.5,-0.5,1.0000000000000002,0,0,0,2024-06-11,Andorra,Northern Ireland
0.30999999999994543,1,1,0.5,0.30000000000000004,1.4,0,2,2,2024-06-11,Azerbaijan,Kazakhstan
-124.66999999999985,-4,1,1.0,-0.7999999999999999,0.3999999999999999,1,0,0,2024-06-11,Chad,Comoros
287.78999999999996,6,1,0.5,1.5999999999999999,1.7000000000000002,0,2,2,2024-06-11,Greece,Malta
73.24000000000001,-3,1,0.5,1.0,-0.5999999999999999,0,2,2,2024-06-11,Israel,Belarus
-336.44000000000005,-2,0,0.5,-0.30000000000000004,-0.10000000000000009,0,0,0,2024-06-11,Moldova,Ukraine
-32.65000000000009,-4,0,0.5,0.10000000000000009,1.2,0,0,2,2024-06-11,Mongolia,Cambodia
258.4200000000001,4,0,0.5,2.5,0.0,0,2,2,2024-06-11,Portugal,Republic of Ireland
-301.19999999999993,-3,0,0.5,-0.8,0.8999999999999999,0,0,0,2024-06-11,San Marino,Cyprus
29.279999999999973,-1,0,0.5,0.7999999999999999,0.5999999999999999,0,3,2,2024-06-11,Chile,Paraguay
-38.549999999999955,2,1,1.0,0.39999999999999997,-0.20000000000000007,1,0,0,2024-06-11,Lesotho,Rwanda
191.74,0,0,1.0,0.30000000000000004,1.2,1,2,2,2024-06-11,South Africa,Zimbabwe
59.23000000000002,-5,0,1.0,-0.6000000000000001,0.8,1,1,2,2024-06-11,Cape Verde,Libya
-93.82000000000016,-3,0,1.0,-0.10000000000000009,-0.4,1,0,2,2024-06-11,Mauritius,Eswatini
-63.950000000000045,0,0,1.0,0.4,1.1,1,0,1,2024-06-11,Angola,Cameroon
82.98000000000002,-3,0,1.0,1.6,-0.10000000000000009,1,1,0,2024-06-11,Zambia,Tanzania
369.96000000000004,5,0,1.0,0.2999999999999998,1.5,1,1,2,2024-06-11,Morocco,Congo
-224.95000000000005,-8,1,1.0,0.09999999999999998,0.0,1,0,1,2024-06-11,Kenya,Ivory Coast
44.930000000000064,4,0,1.0,0.30000000000000004,0.3999999999999999,1,1,2,2024-06-11,Gabon,Gambia
-287.45000000000005,-4,1,1.0,-0.29999999999999993,-0.40000000000000013,1,0,0,2024-06-11,Seychelles,Burundi
-106.24000000000001,-7,0,1.0,0.19999999999999996,-0.09999999999999987,1,0,0,2024-06-11,South Sudan,Sudan
-117.0,-1,0,0.5,1.0000000000000002,0.19999999999999996,0,0,1,2024-06-12,United States,Brazil
266.8399999999999,1,1,0.5,0.5000000000000001,1.6999999999999997,0,5,2,2024-06-12,Ecuador,Bolivia
166.22000000000003,5,0,2.0,0.10000000000000009,-0.19999999999999996,3,2,2,2024-06-14,Germany,Scotland
410.5899999999999,4,1,0.5,1.0999999999999999,1.1,0,2,2,2024-06-14,Argentina,Guatemala
-219.08999999999992,-2,1,0.5,0.7,-0.19999999999999996,0,1,0,2024-06-14,El Salvador,Peru
0.849999999999909,4,1,2.0,0.5,0.9999999999999999,3,0,0,2024-06-15,Hungary,Switzerland
43.169999999999845,-3,1,2.0,1.3,0.30000000000000004,3,2,2,2024-06-15,Spain,Croatia
284.20000000000005,4,1,2.0,0.7999999999999999,0.6000000000000001,3,4,2,2024-06-15,Italy,Albania
414.71000000000004,12,1,0.5,1.4,1.4000000000000001,0,4,2,2024-06-15,Colombia,Bolivia
-164.99,-9,0,1.0,-0.7999999999999998,0.0,1,1,2,2024-06-15,Vanuatu,Solomon Islands
76.39999999999986,2,0,1.0,1.1,0.9000000000000001,1,1,2,2024-06-16,Fiji,Papua New Guinea
91.53999999999996,1,1,1.0,2.3,2.4,1,3,2,2024-06-16,Tahiti,Samoa
117.65000000000009,4,0,0.5,1.5,0.19999999999999996,0,0,0,2024-06-16,Panama,Paraguay
215.62999999999988,2,1,0.5,0.30000000000000004,1.0,0,3,2,2024-06-16,Ecuador,Honduras
-132.08000000000015,2,1,2.0,0.0,-0.6000000000000001,3,0,0,2024-06-16,Serbia,England
-108.98000000000002,1,1,2.0,0.8,0.7,3,0,1,2024-06-16,Slovenia,Denmark
-149.56000000000017,1,1,2.0,-0.40000000000000013,0.20000000000000007,3,0,0,2024-06-16,Poland,Netherlands
-134.57999999999993,5,1,2.0,0.8999999999999999,0.19999999999999996,3,0,0,2024-06-17,Austria,France
-141.01,-4,1,2.0,-0.6000000000000001,0.7999999999999999,3,0,2,2024-06-17,Romania,Ukraine
272.56999999999994,1,1,2.0,0.40000000000000013,0.5,3,1,0,2024-06-17,Belgium,Slovakia
50.31000000000017,-6,1,2.0,0.5000000000000002,0.3999999999999999,3,1,2,2024-06-18,Turkey,Georgia
156.62999999999988,-6,1,2.0,2.7,0.4,3,3,2,2024-06-18,Portugal,Czech Republic
-16.789999999999964,-5,1,1.0,0.0,0.9999999999999999,1,4,2,2024-06-18,New Zealand,Solomon Islands
94.57000000000016,0,0,1.0,1.3,2.5,1,2,2,2024-06-19,Fiji,Samoa
277.69000000000005,4,1,2.0,0.7,0.8,3,0,1,2024-06-19,Croatia,Albania
-122.21000000000004,-9,1,1.0,-0.19999999999999996,-0.20000000000000007,1,1,1,2024-06-19,Papua New Guinea,Tahiti
111.54999999999995,4,0,2.0,0.2999999999999998,-0.7999999999999998,3,2,2,2024-06-19,Germany,Hungary
-103.66000000000008,-7,1,2.0,0.19999999999999996,0.3999999999999999,3,0,1,2024-06-19,Scotland,Switzerland
54.26000000000022,-3,1,2.0,1.7000000000000002,0.5,3,3,2,2024-06-20,Spain,Italy
-38.4699999999998,2,1,2.0,0.19999999999999996,0.40000000000000013,3,1,1,2024-06-20,Slovenia,Serbia
-91.66999999999985,4,1,2.0,0.3999999999999999,0.19999999999999996,3,1,1,2024-06-20,Denmark,England
280.1600000000001,8,1,2.0,1.4,1.2999999999999998,3,1,2,2024-06-20,Argentina,Canada
-49.52999999999997,0,1,2.0,0.5,0.0,3,1,0,2024-06-21,Poland,Austria
-35.710000000000036,2,1,2.0,1.1,0.09999999999999987,3,1,1,2024-06-21,Netherlands,France
-74.09999999999991,3,1,2.0,-0.19999999999999996,0.8999999999999999,3,2,0,2024-06-21,Slovakia,Ukraine
-118.83000000000015,-2,0,1.0,0.3999999999999999,0.09999999999999987,1,0,0,2024-06-21,Vanuatu,New Zealand
35.31000000000017,4,1,2.0,0.5999999999999999,0.9,3,3,1,2024-06-21,Peru,Chile
-3.5699999999999363,-1,0,1.0,0.7999999999999998,0.0,1,2,2,2024-06-22,Fiji,Tahiti
69.00999999999999,-4,1,2.0,0.10000000000000009,-0.5999999999999999,3,3,2,2024-06-22,Mexico,Jamaica
-10.25,7,1,1.0,1.3000000000000003,-0.2999999999999998,1,0,0,2024-06-22,Samoa,Papua New Guinea
107.00999999999999,3,1,2.0,0.19999999999999996,-0.20000000000000007,3,1,0,2024-06-22,Ecuador,Venezuela
-78.79999999999995,-5,1,2.0,1.2000000000000002,0.19999999999999996,3,0,1,2024-06-22,Georgia,Czech Republic
242.19999999999982,2,1,2.0,0.5,0.5,3,1,2,2024-06-22,Belgium,Romania
-176.20000000000005,-5,1,2.0,0.2999999999999998,-0.30000000000000004,3,1,0,2024-06-22,Turkey,Portugal
95.99000000000001,2,0,2.0,0.2999999999999998,-0.30000000000000004,3,0,1,2024-06-23,Germany,Switzerland
-56.75999999999999,-1,1,2.0,0.3999999999999999,0.19999999999999996,3,1,0,2024-06-23,Scotland,Hungary
297.39999999999986,4,0,2.0,1.6,1.1,3,1,2,2024-06-23,United States,Bolivia
135.82999999999993,-1,1,2.0,0.7999999999999998,0.4,3,2,2,2024-06-23,Uruguay,Panama
-351.8000000000002,-6,1,2.0,0.10000000000000009,0.0,3,0,0,2024-06-24,Albania,Spain
-14.049999999999955,0,1,2.0,0.30000000000000004,0.6,3,0,1,2024-06-24,Croatia,Italy
290.75,10,1,2.0,1.7000000000000002,0.40000000000000013,3,3,2,2024-06-24,Colombia,Paraguay
243.57000000000016,-2,1,2.0,1.7000000000000002,0.6000000000000001,3,3,1,2024-06-24,Brazil,Costa Rica
-334.54999999999995,-8,1,2.0,-0.6999999999999997,-0.19999999999999996,3,0,0,2024-06-25,Chile,Argentina
216.3800000000001,4,1,2.0,2.3,1.4,3,2,1,2024-06-25,France,Poland
-11.680000000000064,7,1,2.0,0.4,0.9,3,1,0,2024-06-25,Peru,Canada
66.68000000000006,4,1,2.0,0.6000000000000001,0.30000000000000004,3,3,1,2024-06-25,Denmark,Serbia
185.03999999999996,-1,1,2.0,0.7000000000000002,0.20000000000000007,3,4,1,2024-06-25,England,Slovenia
106.96000000000004,0,1,2.0,1.0,-0.09999999999999998,3,3,0,2024-06-25,Netherlands,Austria
101.38000000000011,-3,1,2.0,-0.10000000000000009,0.30000000000000004,3,2,2,2024-06-26,Ecuador,Jamaica
6.040000000000191,6,1,2.0,1.2000000000000002,0.7999999999999998,3,2,0,2024-06-26,Czech Republic,Turkey
-58.799999999999955,0,1,2.0,0.10000000000000009,-0.29999999999999993,3,1,2,2024-06-26,Venezuela,Mexico
-139.23000000000002,-3,1,2.0,-0.40000000000000013,0.4,3,0,1,2024-06-26,Ukraine,Belgium
16.309999999999945,5,1,2.0,0.10000000000000009,0.19999999999999996,3,0,1,2024-06-26,Slovakia,Romania
-258.8599999999999,-4,1,2.0,0.40000000000000036,-0.7,3,0,2,2024-06-26,Georgia,Portugal
-122.68999999999983,-9,0,1.0,-1.2000000000000002,-0.10000000000000009,1,1,2,2024-06-27,Vanuatu,Fiji
46.350000000000136,-2,1,1.0,0.09999999999999987,0.5,1,3,2,2024-06-27,New Zealand,Tahiti
107.78999999999996,1,0,2.0,0.6000000000000001,-0.10000000000000009,3,3,0,2024-06-27,United States,Panama
355.31999999999994,5,1,2.0,2.1,1.9,3,4,2,2024-06-27,Uruguay,Bolivia
255.01,7,1,2.0,1.4,0.9000000000000001,3,3,2,2024-06-28,Colombia,Costa Rica
-270.04999999999995,-5,1,2.0,-0.5,0.9999999999999999,3,0,0,2024-06-28,Paraguay,Brazil
63.27999999999997,0,1,2.0,1.7,0.10000000000000009,3,0,1,2024-06-29,Canada,Chile
322.01,7,1,2.0,2.1,0.7000000000000001,3,3,2,2024-06-29,Argentina,Peru
-85.03999999999996,1,1,2.0,0.7,0.10000000000000009,3,0,2,2024-06-29,Switzerland,Italy
58.02999999999997,2,0,2.0,0.5999999999999999,0.0,3,1,2,2024-06-29,Germany,Denmark
235.56000000000017,-2,1,2.0,0.30000000000000004,0.5,3,2,2,2024-06-30,England,Slovakia
278.2800000000002,7,1,2.0,1.2,1.1,3,4,2,2024-06-30,Spain,Georgia
-21.200000000000045,-5,1,1.0,1.5999999999999999,0.5,1,1,2,2024-06-30,Tahiti,Fiji
-132.74,-4,0,1.0,0.40000000000000013,-0.10000000000000009,1,0,0,2024-06-30,Vanuatu,New Zealand
